           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
           |       |  T amb | T boil | T sthd | T cool | T cool | T boil | jar |        |   rate |   coll |    alc | 100abv |    rem |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |  PHASE | ml/min |   (ml) |    out |   (ml) |   (ml) |
--------------------------------------------------------------------------------------------------------------------------------------
  07:38:53 |    99 | 31.875 | 28.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    674 |     80 |      3 |   8460 |
  07:39:03 |    99 | 31.875 | 28.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    679 |     80 |      3 |   8456 |
  07:39:13 |    99 | 31.937 | 28.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    684 |     80 |      4 |   8452 |
  07:39:23 |    99 | 32.000 | 28.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    689 |     80 |      3 |   8448 |
  07:39:33 |    99 | 32.000 | 28.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    694 |     80 |      4 |   8444 |
  07:39:43 |    99 | 32.125 | 28.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    699 |     80 |      3 |   8440 |
  07:39:53 |    99 | 32.125 | 28.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    704 |     80 |      4 |   8436 |
  07:40:03 |    99 | 32.375 | 28.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    709 |     80 |      3 |   8432 |
  07:40:13 |    99 | 32.625 | 29.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    714 |     80 |      3 |   8428 |
  07:40:23 |    99 | 32.812 | 29.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    719 |     80 |      4 |   8424 |
  07:40:33 |    99 | 32.687 | 29.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    724 |     80 |      4 |   8420 |
  07:40:43 |    99 | 32.687 | 29.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    729 |     80 |      3 |   8416 |
  07:40:53 |    99 | 32.750 | 29.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    734 |     80 |      4 |   8412 |
  07:41:03 |    99 | 32.750 | 29.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    739 |     80 |      4 |   8408 |
  07:41:13 |    99 | 32.937 | 29.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    744 |     80 |      3 |   8404 |
  07:41:23 |    99 | 33.062 | 29.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    749 |     80 |      4 |   8400 |
  07:41:33 |    99 | 33.250 | 29.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    754 |     80 |      3 |   8396 |
  07:41:43 |    99 | 33.250 | 29.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    759 |     80 |      4 |   8392 |
