time     | tare Tscale (C) | Tscale (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
117122.37 |28.093 |31.312 |-7.161 |2.144 |-1.626 |-0.624 |
117137.634 |28.093 |31.312 |-7.166 |2.126 |-1.631 |-0.642 |
117152.99 |28.093 |31.312 |-7.088 |2.156 |-1.552 |-0.612 |
117168.164 |28.093 |31.312 |-7.196 |1.903 |-1.66 |-0.865 |
117183.427 |28.093 |31.312 |-7.179 |1.858 |-1.643 |-0.91 |
117198.781 |28.093 |31.312 |-7.097 |2.233 |-1.562 |-0.535 |
117214.045 |28.093 |31.312 |-7.129 |2.164 |-1.594 |-0.604 |
117229.399 |28.093 |31.312 |-7.095 |2.109 |-1.559 |-0.659 |
117244.572 |28.093 |31.312 |-7.075 |2.156 |-1.539 |-0.612 |
117259.656 |28.093 |31.312 |-7.117 |2.111 |-1.581 |-0.656 |
117275.01 |28.093 |31.25 |-7.181 |1.856 |-1.752 |-0.859 |
117290.274 |28.093 |31.25 |-7.083 |2.134 |-1.653 |-0.581 |
117305.538 |28.093 |31.25 |-7.105 |2.196 |-1.676 |-0.519 |
117320.892 |28.093 |31.25 |-7.021 |2.198 |-1.592 |-0.516 |
117336.065 |28.093 |31.25 |-7.031 |2.062 |-1.602 |-0.653 |
117351.329 |28.093 |31.25 |-7.115 |2.116 |-1.685 |-0.598 |
117366.594 |28.093 |31.25 |-7.078 |2.032 |-1.648 |-0.683 |
117381.587 |28.093 |31.25 |-7.08 |2.109 |-1.651 |-0.606 |
117396.942 |28.093 |31.25 |-7.026 |1.955 |-1.597 |-0.76 |
117412.206 |28.093 |31.187 |-6.962 |2.052 |-1.641 |-0.609 |
117427.561 |28.093 |31.25 |-7.043 |1.786 |-1.614 |-0.928 |
117442.916 |28.093 |31.25 |-7.033 |2.039 |-1.604 |-0.675 |
117458.437 |28.093 |31.25 |-7.021 |1.804 |-1.592 |-0.911 |
117473.61 |28.093 |31.25 |-7.051 |2.129 |-1.621 |-0.586 |
117488.784 |28.093 |31.25 |-7.102 |2.114 |-1.673 |-0.601 |
117504.049 |28.093 |31.25 |-7.06 |1.893 |-1.631 |-0.822 |
117519.32 |28.093 |31.25 |-6.962 |1.737 |-1.533 |-0.978 |
117534.494 |28.093 |31.25 |-7.001 |2.047 |-1.572 |-0.668 |
117549.577 |28.093 |31.25 |-6.945 |2.166 |-1.515 |-0.549 |
117564.842 |28.093 |31.25 |-7.028 |2.151 |-1.599 |-0.563 |
117580.016 |28.093 |31.25 |-6.974 |2.188 |-1.545 |-0.526 |
117595.281 |28.093 |31.25 |-6.935 |1.953 |-1.506 |-0.762 |
117610.455 |28.093 |31.187 |-6.969 |2.188 |-1.648 |-0.472 |
117625.719 |28.093 |31.25 |-6.95 |2.037 |-1.52 |-0.678 |
117640.802 |28.093 |31.25 |-6.94 |1.972 |-1.511 |-0.742 |
117655.977 |28.093 |31.25 |-6.849 |2.243 |-1.419 |-0.472 |
117671.242 |28.093 |31.25 |-6.991 |2.186 |-1.562 |-0.529 |
117686.6 |28.093 |31.187 |-6.905 |2.196 |-1.584 |-0.465 |
117701.773 |28.093 |31.187 |-6.991 |2.178 |-1.671 |-0.482 |
117716.947 |28.093 |31.25 |-6.93 |2.146 |-1.501 |-0.568 |
117732.302 |28.093 |31.187 |-6.925 |2.166 |-1.604 |-0.494 |
117747.656 |28.093 |31.187 |-6.913 |2.064 |-1.592 |-0.596 |
117762.92 |28.093 |31.187 |-6.866 |2.171 |-1.545 |-0.489 |
117778.094 |28.093 |31.187 |-6.888 |2.129 |-1.567 |-0.532 |
117793.267 |28.093 |31.187 |-6.927 |2.129 |-1.607 |-0.532 |
117808.532 |28.093 |31.187 |-6.94 |2.079 |-1.619 |-0.581 |
117823.796 |28.093 |31.125 |-6.972 |2.161 |-1.758 |-0.446 |
117839.059 |28.093 |31.187 |-6.922 |2.104 |-1.602 |-0.556 |
117854.324 |28.093 |31.125 |-6.932 |2.134 |-1.718 |-0.473 |
117869.498 |28.093 |31.187 |-6.945 |2.067 |-1.624 |-0.594 |
117884.762 |28.093 |31.187 |-6.935 |2.059 |-1.614 |-0.601 |
117899.936 |28.093 |31.125 |-6.898 |2.074 |-1.684 |-0.533 |
117915.291 |28.093 |31.125 |-6.89 |2.047 |-1.676 |-0.56 |
117930.469 |28.093 |31.187 |-6.826 |2.079 |-1.506 |-0.581 |
117945.733 |28.093 |31.187 |-6.856 |2.111 |-1.535 |-0.549 |
117960.998 |28.093 |31.187 |-6.868 |2.084 |-1.547 |-0.576 |
117976.172 |28.093 |31.125 |-6.846 |1.962 |-1.632 |-0.645 |
117991.346 |28.093 |31.125 |-6.885 |2.032 |-1.671 |-0.575 |
118006.61 |28.093 |31.125 |-6.908 |2.119 |-1.693 |-0.488 |
118021.874 |28.093 |31.125 |-6.881 |2.062 |-1.666 |-0.545 |
118037.047 |28.093 |31.125 |-6.856 |2.111 |-1.642 |-0.496 |
118052.221 |28.093 |31.125 |-6.871 |1.98 |-1.657 |-0.627 |
118067.485 |28.093 |31.125 |-6.782 |2.109 |-1.568 |-0.498 |
118082.75 |28.093 |31.125 |-6.794 |2.077 |-1.58 |-0.53 |
118097.923 |28.093 |31.125 |-6.775 |2.034 |-1.56 |-0.573 |
118113.097 |28.093 |31.125 |-6.698 |2.072 |-1.484 |-0.535 |
118128.368 |28.093 |31.062 |-6.863 |2.044 |-1.757 |-0.509 |
118143.637 |28.093 |31.125 |-6.809 |1.935 |-1.595 |-0.672 |
118158.811 |28.093 |31.187 |-6.836 |2.027 |-1.515 |-0.633 |
118173.985 |28.093 |31.125 |-6.752 |2.005 |-1.538 |-0.602 |
118189.25 |28.093 |31.187 |-6.799 |2.129 |-1.478 |-0.532 |
118204.514 |28.093 |31.125 |-6.733 |2.02 |-1.519 |-0.588 |
118219.688 |28.093 |31.062 |-6.765 |2.03 |-1.659 |-0.523 |
118234.863 |28.093 |31.062 |-6.789 |2.082 |-1.684 |-0.471 |
118250.127 |28.093 |31.062 |-6.691 |2.092 |-1.585 |-0.461 |
118265.392 |28.093 |31.062 |-6.807 |2.017 |-1.701 |-0.536 |
118280.566 |28.093 |31.062 |-6.75 |1.955 |-1.644 |-0.598 |
118295.74 |28.093 |31.062 |-6.755 |2.005 |-1.649 |-0.548 |
118311.005 |28.093 |31.062 |-6.789 |2.037 |-1.684 |-0.516 |
118326.269 |28.093 |31.062 |-6.772 |2.129 |-1.666 |-0.424 |
118341.537 |28.093 |31.062 |-6.787 |1.953 |-1.681 |-0.6 |
118356.801 |28.093 |31.062 |-6.666 |2.017 |-1.56 |-0.536 |
118372.066 |28.093 |31.062 |-6.733 |1.943 |-1.627 |-0.61 |
118387.33 |28.093 |31.062 |-6.757 |2.064 |-1.652 |-0.489 |
118402.594 |28.093 |31.062 |-6.748 |2.027 |-1.642 |-0.526 |
118417.769 |28.093 |31.0 |-6.713 |2.047 |-1.714 |-0.453 |
118433.033 |28.093 |31.062 |-6.73 |2.149 |-1.624 |-0.404 |
118448.298 |28.093 |31.0 |-6.666 |1.982 |-1.667 |-0.517 |
118463.753 |28.093 |31.062 |-6.752 |2.059 |-1.647 |-0.494 |
118479.019 |28.093 |31.0 |-6.688 |1.962 |-1.689 |-0.537 |
118494.288 |28.093 |31.0 |-6.706 |1.908 |-1.706 |-0.592 |
118509.553 |28.093 |31.062 |-6.666 |2.012 |-1.56 |-0.541 |
118524.728 |28.093 |31.062 |-6.75 |1.955 |-1.644 |-0.598 |
118540.083 |28.093 |31.062 |-6.782 |1.987 |-1.676 |-0.566 |
118555.439 |28.093 |31.062 |-6.691 |1.972 |-1.585 |-0.581 |
118570.705 |28.093 |31.0 |-6.723 |1.977 |-1.724 |-0.522 |
118585.97 |28.093 |31.0 |-6.686 |2.139 |-1.687 |-0.361 |
118601.235 |28.093 |31.062 |-6.644 |1.982 |-1.538 |-0.571 |
118616.409 |28.093 |31.062 |-6.669 |1.861 |-1.563 |-0.692 |
118631.584 |28.093 |31.062 |-6.733 |1.96 |-1.627 |-0.593 |
118646.849 |28.093 |31.062 |-6.711 |1.985 |-1.605 |-0.568 |
118662.114 |28.093 |31.062 |-6.73 |1.945 |-1.624 |-0.608 |
118677.289 |28.093 |31.0 |-6.686 |1.96 |-1.687 |-0.54 |
118692.464 |28.093 |31.0 |-6.605 |1.91 |-1.605 |-0.589 |
118707.729 |28.093 |31.0 |-6.654 |1.948 |-1.655 |-0.552 |
118722.995 |28.093 |31.062 |-6.73 |1.903 |-1.624 |-0.65 |
118738.352 |28.093 |31.0 |-6.681 |2.002 |-1.682 |-0.497 |
118753.709 |28.093 |31.0 |-6.713 |1.846 |-1.714 |-0.654 |
118768.885 |28.093 |31.0 |-6.639 |1.938 |-1.64 |-0.562 |
118784.061 |28.093 |31.0 |-6.664 |2.01 |-1.665 |-0.49 |
118799.327 |28.093 |31.0 |-6.575 |1.953 |-1.576 |-0.547 |
118814.593 |28.093 |31.062 |-6.597 |1.898 |-1.491 |-0.655 |
118829.768 |28.093 |31.0 |-6.674 |2.074 |-1.674 |-0.425 |
118844.942 |28.093 |31.0 |-6.706 |2.007 |-1.706 |-0.492 |
118860.208 |28.093 |31.0 |-6.733 |2.238 |-1.734 |-0.262 |
118875.565 |28.093 |31.0 |-6.617 |1.848 |-1.618 |-0.651 |
118890.83 |28.093 |31.0 |-6.634 |1.948 |-1.635 |-0.552 |
118906.096 |28.093 |31.0 |-6.706 |2.049 |-1.706 |-0.45 |
118921.362 |28.093 |31.0 |-6.61 |1.918 |-1.61 |-0.582 |
118936.538 |28.093 |31.0 |-6.664 |2.037 |-1.665 |-0.463 |
118951.803 |28.093 |31.0 |-6.644 |1.962 |-1.645 |-0.537 |
118966.889 |28.093 |31.0 |-6.602 |1.858 |-1.603 |-0.641 |
118982.064 |28.093 |31.0 |-6.624 |1.958 |-1.625 |-0.542 |
118997.24 |28.093 |30.937 |-6.536 |1.933 |-1.645 |-0.513 |
119012.415 |28.093 |31.0 |-6.607 |1.789 |-1.608 |-0.711 |
119027.771 |28.093 |30.937 |-6.61 |1.863 |-1.719 |-0.582 |
119042.947 |28.093 |30.937 |-6.58 |1.95 |-1.689 |-0.495 |
119058.303 |28.093 |31.0 |-6.637 |2.226 |-1.637 |-0.274 |
119073.569 |28.093 |30.937 |-6.546 |1.771 |-1.655 |-0.674 |
119088.835 |28.093 |30.937 |-6.543 |1.851 |-1.652 |-0.595 |
119104.014 |28.093 |30.937 |-6.602 |1.905 |-1.711 |-0.54 |
119119.28 |28.093 |30.937 |-6.553 |1.895 |-1.662 |-0.55 |
119134.545 |28.093 |30.875 |-6.489 |1.883 |-1.705 |-0.509 |
119149.814 |28.093 |30.937 |-6.585 |1.925 |-1.694 |-0.52 |
119165.084 |28.093 |30.937 |-6.533 |1.923 |-1.642 |-0.523 |
119180.352 |28.093 |30.875 |-6.57 |1.697 |-1.786 |-0.695 |
119195.528 |28.093 |30.937 |-6.506 |1.836 |-1.615 |-0.61 |
119210.703 |28.093 |30.875 |-6.474 |1.883 |-1.69 |-0.509 |
119225.97 |28.093 |30.937 |-6.506 |1.99 |-1.615 |-0.456 |
119241.235 |28.093 |30.875 |-6.452 |1.928 |-1.668 |-0.464 |
119256.41 |28.093 |30.937 |-6.521 |0.575 |-1.63 |-1.871 |
119271.586 |28.093 |30.875 |-6.499 |2.049 |-1.715 |-0.343 |
119286.851 |28.093 |30.937 |-6.55 |1.858 |-1.66 |-0.587 |
119302.388 |28.093 |30.875 |-6.607 |1.858 |-1.823 |-0.534 |
119317.654 |28.093 |30.937 |-6.597 |1.958 |-1.706 |-0.488 |
119332.92 |28.093 |30.937 |-6.447 |1.866 |-1.556 |-0.58 |
119348.095 |28.093 |30.875 |-6.469 |1.866 |-1.685 |-0.526 |
119363.364 |28.093 |30.937 |-6.452 |1.779 |-1.561 |-0.667 |
119378.538 |28.093 |30.937 |-6.533 |1.871 |-1.642 |-0.575 |
119393.804 |28.093 |30.875 |-6.533 |1.851 |-1.749 |-0.541 |
119409.07 |28.093 |30.875 |-6.499 |1.895 |-1.715 |-0.497 |
119424.336 |28.093 |30.812 |-6.464 |1.806 |-1.788 |-0.532 |
119439.602 |28.093 |30.875 |-6.489 |1.58 |-1.705 |-0.812 |
119454.777 |28.093 |30.875 |-6.44 |1.841 |-1.655 |-0.551 |
119469.952 |28.093 |30.875 |-6.484 |1.727 |-1.7 |-0.665 |
119485.128 |28.093 |30.875 |-6.388 |2.059 |-1.604 |-0.333 |
119500.213 |28.093 |30.875 |-6.373 |1.948 |-1.589 |-0.445 |
119515.481 |28.093 |30.812 |-6.474 |1.863 |-1.798 |-0.475 |
119530.838 |28.093 |30.875 |-6.447 |1.818 |-1.663 |-0.574 |
119546.013 |28.093 |30.812 |-6.415 |1.665 |-1.739 |-0.673 |
119561.191 |28.093 |30.875 |-6.378 |1.734 |-1.594 |-0.658 |
119576.457 |28.093 |30.875 |-6.427 |1.821 |-1.643 |-0.571 |
119591.723 |28.093 |30.875 |-6.412 |1.779 |-1.628 |-0.613 |
119606.989 |28.093 |30.812 |-6.314 |1.826 |-1.638 |-0.512 |
119622.255 |28.093 |30.812 |-6.398 |1.804 |-1.722 |-0.534 |
119637.521 |28.093 |30.812 |-6.363 |1.843 |-1.687 |-0.495 |
119652.696 |28.093 |30.812 |-6.403 |1.784 |-1.727 |-0.554 |
119667.963 |28.093 |30.812 |-6.358 |1.734 |-1.682 |-0.604 |
119683.486 |28.093 |30.812 |-6.348 |1.823 |-1.673 |-0.514 |
119698.752 |28.093 |30.812 |-6.353 |1.821 |-1.678 |-0.517 |
119713.927 |28.093 |30.812 |-6.366 |1.784 |-1.69 |-0.554 |
119729.103 |28.093 |30.812 |-6.388 |1.796 |-1.712 |-0.542 |
119744.46 |28.093 |30.812 |-6.311 |1.732 |-1.636 |-0.606 |
119759.726 |28.093 |30.812 |-6.336 |1.779 |-1.66 |-0.559 |
119775.082 |28.093 |30.75 |-6.38 |1.764 |-1.811 |-0.521 |
119790.529 |28.093 |30.812 |-6.358 |1.694 |-1.682 |-0.644 |
119805.886 |28.093 |30.812 |-6.348 |1.761 |-1.673 |-0.577 |
119821.152 |28.093 |30.812 |-6.287 |1.804 |-1.611 |-0.534 |
119836.328 |28.093 |30.812 |-6.319 |1.811 |-1.643 |-0.527 |
119851.504 |28.093 |30.812 |-6.343 |1.756 |-1.668 |-0.582 |
119866.77 |28.093 |30.75 |-6.282 |1.694 |-1.713 |-0.59 |
119882.039 |28.093 |30.75 |-6.326 |1.655 |-1.757 |-0.63 |
119897.305 |28.093 |30.812 |-6.348 |1.65 |-1.673 |-0.688 |
119912.571 |28.093 |30.812 |-6.27 |1.717 |-1.594 |-0.621 |
119927.747 |28.093 |30.75 |-6.292 |1.677 |-1.723 |-0.608 |
119943.015 |28.093 |30.75 |-6.299 |1.722 |-1.73 |-0.563 |
119958.373 |28.093 |30.75 |-6.238 |1.714 |-1.668 |-0.57 |
119973.639 |28.093 |30.75 |-6.314 |1.667 |-1.745 |-0.618 |
119988.814 |28.093 |30.812 |-6.292 |1.722 |-1.616 |-0.616 |
120004.081 |28.093 |30.687 |-6.26 |1.689 |-1.799 |-0.541 |
120019.347 |28.093 |30.75 |-6.297 |1.749 |-1.728 |-0.536 |
120034.613 |28.093 |30.75 |-6.302 |1.779 |-1.732 |-0.506 |
120049.879 |28.093 |30.75 |-6.265 |1.729 |-1.695 |-0.555 |
120065.055 |28.093 |30.75 |-6.292 |1.67 |-1.723 |-0.615 |
120080.322 |28.093 |30.75 |-6.21 |1.607 |-1.641 |-0.677 |
120095.498 |28.093 |30.75 |-6.171 |1.67 |-1.602 |-0.615 |
120110.765 |28.093 |30.75 |-6.257 |1.674 |-1.688 |-0.61 |
120126.123 |28.093 |30.75 |-6.139 |1.761 |-1.57 |-0.523 |
120141.39 |28.093 |30.75 |-6.218 |1.774 |-1.649 |-0.511 |
120156.567 |28.093 |30.75 |-6.193 |1.719 |-1.624 |-0.565 |
120171.925 |28.093 |30.75 |-6.171 |1.672 |-1.602 |-0.613 |
120187.102 |28.093 |30.812 |-6.21 |1.687 |-1.535 |-0.651 |
120202.37 |28.093 |30.812 |-6.242 |1.647 |-1.567 |-0.691 |
120217.637 |28.093 |30.75 |-6.287 |1.796 |-1.718 |-0.488 |
120232.814 |28.093 |30.75 |-6.26 |1.714 |-1.691 |-0.57 |
120248.172 |28.093 |30.75 |-6.208 |1.662 |-1.639 |-0.623 |
120263.349 |28.093 |30.75 |-6.154 |1.59 |-1.585 |-0.695 |
120278.617 |28.093 |30.75 |-6.124 |1.707 |-1.555 |-0.578 |
120293.884 |28.093 |30.75 |-6.117 |1.595 |-1.548 |-0.69 |
120309.152 |28.093 |30.687 |-6.174 |1.652 |-1.713 |-0.578 |
120324.329 |28.093 |30.75 |-6.161 |1.593 |-1.592 |-0.692 |
120339.687 |28.093 |30.75 |-6.193 |1.667 |-1.624 |-0.618 |
120354.864 |28.093 |30.75 |-6.129 |1.724 |-1.56 |-0.56 |
120370.222 |28.093 |30.75 |-6.171 |1.868 |-1.602 |-0.416 |
120385.49 |28.093 |30.75 |-6.141 |1.709 |-1.572 |-0.575 |
120400.759 |28.093 |30.75 |-6.178 |1.6 |-1.609 |-0.685 |
120415.937 |28.093 |30.75 |-6.105 |1.667 |-1.535 |-0.618 |
120431.205 |28.093 |30.75 |-6.109 |1.699 |-1.54 |-0.585 |
120446.383 |28.093 |30.687 |-6.171 |1.62 |-1.71 |-0.611 |
120461.651 |28.093 |30.75 |-6.112 |1.667 |-1.543 |-0.618 |
120476.919 |28.093 |30.75 |-6.124 |1.637 |-1.555 |-0.647 |
120492.097 |28.093 |30.687 |-6.092 |1.657 |-1.631 |-0.573 |
120507.365 |28.093 |30.687 |-6.206 |1.632 |-1.745 |-0.598 |
120522.634 |28.093 |30.687 |-6.075 |1.694 |-1.614 |-0.536 |
120537.812 |28.093 |30.75 |-6.137 |1.655 |-1.567 |-0.63 |
120553.17 |28.093 |30.687 |-6.075 |1.598 |-1.614 |-0.633 |
120568.439 |28.093 |30.687 |-6.144 |1.674 |-1.683 |-0.556 |
120583.616 |28.093 |30.687 |-6.063 |1.625 |-1.602 |-0.606 |
120598.884 |28.093 |30.687 |-6.114 |1.607 |-1.654 |-0.623 |
120614.242 |28.093 |30.687 |-6.033 |1.573 |-1.572 |-0.658 |
120629.42 |28.093 |30.687 |-6.137 |1.593 |-1.676 |-0.638 |
120644.869 |28.093 |30.687 |-6.092 |1.555 |-1.631 |-0.675 |
120660.228 |28.093 |30.687 |-6.021 |1.59 |-1.56 |-0.64 |
120675.767 |28.093 |30.625 |-6.075 |1.615 |-1.721 |-0.562 |
120690.945 |28.093 |30.687 |-6.058 |1.486 |-1.597 |-0.745 |
120706.122 |28.093 |30.625 |-6.09 |1.61 |-1.736 |-0.567 |
120721.39 |28.093 |30.625 |-6.117 |1.677 |-1.763 |-0.5 |
120736.569 |28.093 |30.625 |-6.048 |1.607 |-1.694 |-0.57 |
120751.928 |28.093 |30.625 |-6.07 |1.555 |-1.716 |-0.622 |
120767.105 |28.093 |30.625 |-6.045 |1.521 |-1.691 |-0.657 |
120782.374 |28.093 |30.625 |-6.004 |1.563 |-1.649 |-0.614 |
120797.642 |28.093 |30.625 |-6.04 |1.578 |-1.686 |-0.599 |
120812.819 |28.093 |30.562 |-5.971 |1.501 |-1.726 |-0.622 |
120828.178 |28.093 |30.562 |-6.05 |1.689 |-1.805 |-0.434 |
120843.446 |28.093 |30.625 |-6.031 |1.635 |-1.676 |-0.542 |
120858.624 |28.093 |30.562 |-5.999 |1.637 |-1.753 |-0.486 |
120873.893 |28.093 |30.625 |-6.008 |1.605 |-1.654 |-0.572 |
120889.161 |28.093 |30.625 |-5.959 |1.563 |-1.605 |-0.614 |
120904.43 |28.093 |30.562 |-5.903 |1.543 |-1.657 |-0.58 |
120919.789 |28.093 |30.625 |-6.038 |1.526 |-1.684 |-0.652 |
120935.058 |28.093 |30.562 |-5.903 |1.605 |-1.657 |-0.518 |
120950.33 |28.093 |30.562 |-5.957 |1.523 |-1.711 |-0.6 |
120965.508 |28.093 |30.562 |-5.942 |1.54 |-1.696 |-0.583 |
120980.777 |28.093 |30.562 |-6.004 |1.59 |-1.758 |-0.533 |
120995.955 |28.093 |30.625 |-5.981 |1.359 |-1.627 |-0.818 |
121011.314 |28.093 |30.562 |-5.957 |1.496 |-1.711 |-0.627 |
121026.493 |28.093 |30.562 |-5.93 |1.598 |-1.684 |-0.525 |
121041.761 |28.093 |30.562 |-5.932 |1.583 |-1.686 |-0.54 |
121057.12 |28.093 |30.562 |-5.949 |1.086 |-1.704 |-1.037 |
121072.389 |28.093 |30.562 |-5.905 |1.478 |-1.659 |-0.645 |
121088.111 |28.093 |30.562 |-5.981 |1.496 |-1.736 |-0.627 |
121103.289 |28.093 |30.5 |-5.878 |1.458 |-1.739 |-0.611 |
121118.467 |28.093 |30.562 |-5.863 |1.53 |-1.617 |-0.592 |
121133.736 |28.093 |30.562 |-5.915 |1.61 |-1.669 |-0.513 |
121149.005 |28.093 |30.562 |-5.861 |1.553 |-1.615 |-0.57 |
121164.274 |28.093 |30.562 |-5.917 |1.62 |-1.671 |-0.503 |
121179.633 |28.093 |30.562 |-5.907 |1.625 |-1.662 |-0.498 |
121194.809 |28.093 |30.5 |-5.848 |1.535 |-1.709 |-0.534 |
121209.987 |28.093 |30.5 |-5.898 |1.491 |-1.758 |-0.579 |
121225.255 |28.093 |30.5 |-5.851 |1.511 |-1.712 |-0.559 |
121240.433 |28.093 |30.437 |-5.848 |1.575 |-1.817 |-0.44 |
121255.611 |28.093 |30.5 |-5.863 |1.463 |-1.724 |-0.606 |
121270.885 |28.093 |30.5 |-5.779 |1.518 |-1.64 |-0.552 |
121286.066 |28.093 |30.5 |-5.866 |1.563 |-1.726 |-0.507 |
121301.334 |28.093 |30.5 |-5.73 |1.518 |-1.591 |-0.552 |
121316.603 |28.093 |30.5 |-5.861 |1.538 |-1.721 |-0.532 |
121331.963 |28.093 |30.5 |-5.866 |1.483 |-1.726 |-0.586 |
121347.232 |28.093 |30.5 |-5.809 |1.558 |-1.67 |-0.512 |
121362.41 |28.093 |30.5 |-5.838 |1.526 |-1.699 |-0.544 |
121377.589 |28.093 |30.5 |-5.814 |1.503 |-1.675 |-0.566 |
121392.858 |28.093 |30.5 |-5.705 |1.409 |-1.566 |-0.661 |
121408.127 |28.093 |30.562 |-5.829 |1.399 |-1.583 |-0.724 |
121423.395 |28.093 |30.5 |-5.698 |1.488 |-1.559 |-0.581 |
121438.574 |28.093 |30.5 |-5.787 |1.471 |-1.648 |-0.599 |
121453.843 |28.093 |30.437 |-5.71 |1.568 |-1.68 |-0.448 |
121469.021 |28.093 |30.437 |-5.819 |1.416 |-1.788 |-0.599 |
121484.289 |28.093 |30.437 |-5.792 |1.493 |-1.761 |-0.522 |
121499.559 |28.093 |30.5 |-5.676 |1.399 |-1.537 |-0.671 |
121514.738 |28.093 |30.437 |-5.73 |1.466 |-1.699 |-0.549 |
121530.097 |28.093 |30.437 |-5.696 |1.518 |-1.665 |-0.497 |
121545.366 |28.093 |30.437 |-5.73 |1.456 |-1.699 |-0.559 |
121560.455 |28.093 |30.437 |-5.765 |1.513 |-1.734 |-0.502 |
121575.724 |28.093 |30.437 |-5.725 |1.401 |-1.694 |-0.614 |
121590.994 |28.093 |30.437 |-5.693 |1.545 |-1.662 |-0.47 |
121606.172 |28.093 |30.437 |-5.693 |1.451 |-1.662 |-0.564 |
121621.442 |28.093 |30.437 |-5.668 |1.386 |-1.638 |-0.629 |
121636.801 |28.093 |30.437 |-5.632 |1.449 |-1.601 |-0.567 |
121652.161 |28.093 |30.437 |-5.664 |1.429 |-1.633 |-0.587 |
121667.339 |28.093 |30.437 |-5.629 |1.404 |-1.598 |-0.612 |
121682.608 |28.093 |30.437 |-5.641 |1.372 |-1.611 |-0.644 |
121697.877 |28.093 |30.437 |-5.627 |1.359 |-1.596 |-0.656 |
121713.055 |28.093 |30.437 |-5.639 |1.436 |-1.608 |-0.579 |
121728.324 |28.093 |30.375 |-5.597 |1.382 |-1.673 |-0.581 |
121743.503 |28.093 |30.437 |-5.577 |1.401 |-1.546 |-0.614 |
121758.773 |28.093 |30.375 |-5.705 |1.424 |-1.781 |-0.538 |
121774.133 |28.093 |30.375 |-5.651 |1.394 |-1.727 |-0.568 |
121789.403 |28.093 |30.375 |-5.592 |1.429 |-1.668 |-0.533 |
121804.763 |28.093 |30.375 |-5.659 |1.19 |-1.734 |-0.772 |
121820.032 |28.093 |30.375 |-5.597 |1.27 |-1.673 |-0.692 |
121835.211 |28.093 |30.375 |-5.56 |1.419 |-1.636 |-0.543 |
121850.481 |28.093 |30.375 |-5.634 |1.905 |-1.71 |-0.057 |
121865.841 |28.093 |30.312 |-5.558 |1.352 |-1.742 |-0.556 |
121880.93 |28.093 |30.375 |-5.595 |1.382 |-1.67 |-0.581 |
121896.2 |28.093 |30.312 |-5.563 |1.213 |-1.747 |-0.695 |
121911.469 |28.093 |30.375 |-5.587 |1.332 |-1.663 |-0.63 |
121926.649 |28.093 |30.312 |-5.545 |1.386 |-1.729 |-0.521 |
121941.738 |28.093 |30.375 |-5.533 |1.374 |-1.609 |-0.588 |
121957.098 |28.093 |30.312 |-5.587 |1.26 |-1.771 |-0.648 |
121972.368 |28.093 |30.312 |-5.57 |1.386 |-1.754 |-0.521 |
121987.638 |28.093 |30.375 |-5.577 |1.27 |-1.653 |-0.692 |
122002.817 |28.093 |30.312 |-5.531 |1.292 |-1.715 |-0.616 |
122018.088 |28.093 |30.312 |-5.494 |0.92 |-1.678 |-0.988 |
122033.448 |28.093 |30.312 |-5.432 |1.386 |-1.616 |-0.521 |
122048.628 |28.093 |30.312 |-5.558 |1.292 |-1.742 |-0.616 |
122063.898 |28.093 |30.312 |-5.545 |1.389 |-1.729 |-0.519 |
122079.168 |28.093 |30.312 |-5.558 |1.585 |-1.742 |-0.323 |
122094.438 |28.093 |30.312 |-5.484 |1.265 |-1.668 |-0.643 |
122109.618 |28.093 |30.312 |-5.489 |1.339 |-1.673 |-0.569 |
122124.888 |28.093 |30.312 |-5.496 |1.285 |-1.68 |-0.623 |
122140.429 |28.093 |30.312 |-5.511 |1.342 |-1.695 |-0.566 |
122155.79 |28.093 |30.312 |-5.476 |1.334 |-1.66 |-0.574 |
122170.97 |28.093 |30.312 |-5.484 |1.374 |-1.668 |-0.534 |
122186.149 |28.093 |30.312 |-5.385 |1.265 |-1.569 |-0.643 |
122201.421 |28.093 |30.312 |-5.442 |1.297 |-1.626 |-0.611 |
122216.696 |28.093 |30.312 |-5.459 |1.3 |-1.643 |-0.608 |
122231.968 |28.093 |30.25 |-5.439 |1.359 |-1.73 |-0.495 |
122247.239 |28.093 |30.312 |-5.466 |1.267 |-1.651 |-0.641 |
122262.509 |28.093 |30.25 |-5.452 |1.305 |-1.742 |-0.55 |
122277.87 |28.093 |30.25 |-5.351 |1.406 |-1.641 |-0.448 |
122293.05 |28.093 |30.25 |-5.452 |1.305 |-1.742 |-0.55 |
122308.32 |28.093 |30.25 |-5.434 |1.247 |-1.725 |-0.607 |
122323.5 |28.093 |30.25 |-5.368 |1.342 |-1.659 |-0.513 |
122338.861 |28.093 |30.25 |-5.425 |1.3 |-1.715 |-0.555 |
122354.04 |28.093 |30.25 |-5.405 |1.228 |-1.696 |-0.627 |
122369.311 |28.093 |30.25 |-5.41 |1.362 |-1.701 |-0.493 |
122384.853 |28.093 |30.25 |-5.415 |1.359 |-1.706 |-0.495 |
122400.123 |28.093 |30.25 |-5.316 |1.285 |-1.607 |-0.57 |
122415.393 |28.093 |30.25 |-5.348 |1.262 |-1.639 |-0.592 |
