Time,Tamb,Tparrot,wt56,wt2425
Fri Jun 14 23:34:29 2024,27.875,25.75,-2.5084375,2.0394444444443796
Fri Jun 14 23:35:01 2024,27.875,25.75,-2.3734375,1.9919444444443797
Fri Jun 14 23:35:34 2024,27.875,25.75,-2.4159375,2.04444444444438
Fri Jun 14 23:36:06 2024,27.875,25.687,-2.4059375,2.02444444444438
Fri Jun 14 23:36:38 2024,27.875,25.687,-2.3859375,2.0369444444443796
Fri Jun 14 23:37:11 2024,27.812,25.687,-2.552169999999969,2.02694444444438
Fri Jun 14 23:37:43 2024,27.812,25.687,-2.459669999999969,1.9544444444443798
Fri Jun 14 23:38:16 2024,27.812,25.687,-2.472169999999969,1.9769444444443798
Fri Jun 14 23:38:48 2024,27.812,25.625,-2.479669999999969,2.0094444444443798
Fri Jun 14 23:39:21 2024,27.812,25.625,-2.3571699999999693,1.9519444444443799
Fri Jun 14 23:39:53 2024,27.75,25.625,-2.466875,2.04694444444438
Fri Jun 14 23:40:25 2024,27.812,25.625,-2.3796699999999693,1.8244444444443797
Fri Jun 14 23:40:58 2024,27.75,25.625,-2.416875,1.9844444444443798
Fri Jun 14 23:41:30 2024,27.75,25.625,-2.451875,1.8944444444443798
Fri Jun 14 23:42:03 2024,27.75,25.625,-2.339375,1.9444444444443798
Fri Jun 14 23:42:35 2024,27.75,25.625,-2.374375,2.00444444444438
Fri Jun 14 23:43:07 2024,27.687,25.562,-2.4881074999999693,1.8994444444443799
Fri Jun 14 23:43:40 2024,27.687,25.562,-2.4431074999999693,1.9069444444443797
Fri Jun 14 23:44:12 2024,27.687,25.562,-2.408107499999969,1.9219444444443798
Fri Jun 14 23:44:45 2024,27.687,25.562,-2.333107499999969,1.9619444444443799
Fri Jun 14 23:45:17 2024,27.687,25.562,-2.308107499999969,1.8719444444443798
Fri Jun 14 23:45:49 2024,27.687,25.5,-2.3406074999999693,1.9419444444443799
Fri Jun 14 23:46:22 2024,27.687,25.5,-2.308107499999969,1.9119444444443798
Fri Jun 14 23:46:54 2024,27.687,25.5,-2.3206074999999693,1.9019444444443798
Fri Jun 14 23:47:27 2024,27.625,25.5,-2.4503125,1.8594444444443798
Fri Jun 14 23:47:59 2024,27.562,25.5,-2.476544999999969,1.8844444444443798
Fri Jun 14 23:48:31 2024,27.625,25.5,-2.3128125,1.7769444444443798
Fri Jun 14 23:49:04 2024,27.625,25.5,-2.3103125,1.7619444444443797
Fri Jun 14 23:49:36 2024,27.562,25.5,-2.399044999999969,1.8394444444443798
Fri Jun 14 23:50:09 2024,27.562,25.437,-2.334044999999969,1.7769444444443798
Fri Jun 14 23:50:41 2024,27.562,25.437,-2.401544999999969,1.7594444444443798
Fri Jun 14 23:51:13 2024,27.562,25.437,-2.289044999999969,1.7394444444443797
Fri Jun 14 23:51:46 2024,27.5,25.437,-2.36125,1.8494444444443798
Fri Jun 14 23:52:18 2024,27.5,25.437,-2.34375,1.7669444444443798
Fri Jun 14 23:52:51 2024,27.562,25.437,-2.251544999999969,1.8644444444443797
Fri Jun 14 23:53:23 2024,27.5,25.437,-2.29125,1.8069444444443798
Fri Jun 14 23:53:55 2024,27.437,25.437,-2.399982499999969,1.7394444444443797
Fri Jun 14 23:54:28 2024,27.437,25.375,-2.3899824999999693,1.7519444444443797
Fri Jun 14 23:55:00 2024,27.437,25.375,-2.3699824999999692,1.6894444444443797
Fri Jun 14 23:55:33 2024,27.437,25.375,-2.292482499999969,1.7294444444443797
Fri Jun 14 23:56:05 2024,27.437,25.375,-2.297482499999969,1.7919444444443797
Fri Jun 14 23:56:38 2024,27.437,25.375,-2.3049824999999693,1.6369444444443797
Fri Jun 14 23:57:10 2024,27.437,25.375,-2.289982499999969,1.7019444444443799
Fri Jun 14 23:57:42 2024,27.437,25.375,-2.2599824999999694,1.6569444444443797
Fri Jun 14 23:58:15 2024,27.375,25.312,-2.3371875,1.7419444444443797
Fri Jun 14 23:58:47 2024,27.375,25.312,-2.3396875,1.5844444444443797
Fri Jun 14 23:59:20 2024,27.375,25.312,-2.3271875,1.6919444444443799
Fri Jun 14 23:59:52 2024,27.375,25.312,-2.2971875,1.7319444444443797
Sat Jun 15 00:00:24 2024,27.375,25.25,-2.2296875,1.6244444444443797
Sat Jun 15 00:00:57 2024,27.375,25.25,-2.2496875,1.6019444444443798
Sat Jun 15 00:01:29 2024,27.375,25.25,-2.2271875,1.6219444444443798
Sat Jun 15 00:02:02 2024,27.312,25.25,-2.320919999999969,1.6819444444443798
Sat Jun 15 00:02:34 2024,27.375,25.25,-2.1996875,1.6694444444443797
Sat Jun 15 00:03:06 2024,27.312,25.25,-2.2434199999999693,1.6269444444443797
Sat Jun 15 00:03:39 2024,27.312,25.25,-2.290919999999969,1.5794444444443798
Sat Jun 15 00:04:11 2024,27.312,25.25,-2.2059199999999692,1.5269444444443798
Sat Jun 15 00:04:44 2024,27.25,25.187,-2.288125,1.5519444444443797
Sat Jun 15 00:05:16 2024,27.25,25.25,-2.203125,1.5169444444443798
Sat Jun 15 00:05:49 2024,27.25,25.187,-2.198125,1.6194444444443798
Sat Jun 15 00:06:21 2024,27.25,25.187,-2.180625,1.5894444444443798
Sat Jun 15 00:06:53 2024,27.187,25.187,-2.314357499999969,1.5219444444443797
Sat Jun 15 00:07:26 2024,27.25,25.187,-2.160625,1.4794444444443797
Sat Jun 15 00:07:58 2024,27.25,25.187,-2.203125,1.5469444444443798
Sat Jun 15 00:08:31 2024,27.187,25.125,-2.2668574999999693,1.5419444444443797
Sat Jun 15 00:09:03 2024,27.187,25.187,-2.191857499999969,1.4819444444443797
Sat Jun 15 00:09:36 2024,27.187,25.125,-2.189357499999969,1.5369444444443798
Sat Jun 15 00:10:08 2024,27.187,25.125,-2.126857499999969,1.5319444444443797
Sat Jun 15 00:10:40 2024,27.187,25.125,-2.1218574999999693,1.5619444444443797
Sat Jun 15 00:11:13 2024,27.125,25.062,-2.2165625,1.5369444444443798
Sat Jun 15 00:11:45 2024,27.125,25.125,-2.2465625,1.4919444444443797
Sat Jun 15 00:12:18 2024,27.125,25.125,-2.1965625,1.4994444444443797
Sat Jun 15 00:12:50 2024,27.125,25.062,-2.1765625,1.5644444444443797
Sat Jun 15 00:13:23 2024,27.125,25.125,-2.1215625,1.3844444444443798
Sat Jun 15 00:13:55 2024,27.125,25.062,-2.0915625,1.4494444444443797
Sat Jun 15 00:14:27 2024,27.125,25.062,-2.1390625,1.4844444444443798
Sat Jun 15 00:15:00 2024,27.062,25.062,-2.202794999999969,1.4569444444443798
Sat Jun 15 00:15:32 2024,27.125,25.062,-2.0940625,1.5244444444443799
Sat Jun 15 00:16:05 2024,27.062,25.062,-2.135294999999969,1.4169444444443797
Sat Jun 15 00:16:37 2024,27.062,25.062,-2.0802949999999694,1.4044444444443798
Sat Jun 15 00:17:09 2024,27.0,25.062,-2.2575,1.4119444444443798
Sat Jun 15 00:17:42 2024,27.0,25.0,-2.1475,1.4469444444443798
Sat Jun 15 00:18:14 2024,27.062,25.062,-2.1277949999999692,1.4394444444443797
Sat Jun 15 00:18:47 2024,27.0,25.062,-2.085,1.4494444444443797
Sat Jun 15 00:19:19 2024,27.0,25.0,-2.115,1.3544444444443797
Sat Jun 15 00:19:51 2024,27.0,25.0,-2.115,1.3094444444443798
Sat Jun 15 00:20:24 2024,27.062,25.0,-1.8902949999999692,1.3794444444443799
Sat Jun 15 00:20:56 2024,27.0,25.0,-2.02,1.2844444444443797
Sat Jun 15 00:21:29 2024,27.0,25.0,-1.9875,1.3569444444443797
Sat Jun 15 00:22:01 2024,27.0,25.0,-1.9625,1.3119444444443797
Sat Jun 15 00:22:34 2024,27.0,24.937,-1.98,1.3319444444443798
Sat Jun 15 00:23:06 2024,26.937,24.937,-2.0437324999999693,1.4294444444443797
Sat Jun 15 00:23:38 2024,27.0,24.937,-1.96,1.3519444444443798
Sat Jun 15 00:24:11 2024,26.937,24.937,-2.008732499999969,1.3144444444443797
Sat Jun 15 00:24:43 2024,26.937,24.937,-2.011232499999969,1.3319444444443798
Sat Jun 15 00:25:16 2024,26.937,24.937,-2.048732499999969,1.2819444444443797
Sat Jun 15 00:25:48 2024,26.937,24.875,-1.9562324999999692,1.3194444444443798
Sat Jun 15 00:26:21 2024,26.937,24.937,-1.9562324999999692,1.2044444444443798
Sat Jun 15 00:26:53 2024,27.0,24.937,-1.915,1.3044444444443797
Sat Jun 15 00:27:25 2024,26.937,24.937,-1.9212324999999693,1.2694444444443798
Sat Jun 15 00:27:58 2024,26.937,24.875,-1.961232499999969,1.2419444444443797
Sat Jun 15 00:28:30 2024,26.937,24.875,-1.876232499999969,1.2994444444443798
Sat Jun 15 00:29:03 2024,26.937,24.875,-1.8237324999999691,1.2694444444443798
Sat Jun 15 00:29:35 2024,26.937,24.875,-1.9037324999999692,1.2644444444443799
Sat Jun 15 00:30:08 2024,26.875,24.875,-1.9134375,1.2069444444443798
Sat Jun 15 00:30:40 2024,26.875,24.812,-1.8459375,1.3019444444443797
Sat Jun 15 00:31:12 2024,26.812,24.875,-1.974669999999969,1.1419444444443798
Sat Jun 15 00:31:45 2024,26.875,24.875,-1.8184375,1.1769444444443797
Sat Jun 15 00:32:17 2024,26.875,24.812,-1.8959375,1.2344444444443798
Sat Jun 15 00:32:50 2024,26.875,24.812,-1.8834375,1.2394444444443797
Sat Jun 15 00:33:22 2024,26.875,24.812,-1.8359375,1.1744444444443798
Sat Jun 15 00:33:55 2024,26.812,24.812,-1.9146699999999692,1.2694444444443798
Sat Jun 15 00:34:27 2024,26.875,24.812,-1.7909375,1.1744444444443798
Sat Jun 15 00:34:59 2024,26.875,24.812,-1.7509375,1.1694444444443797
Sat Jun 15 00:35:32 2024,26.812,24.812,-1.817169999999969,1.2319444444443797
Sat Jun 15 00:36:04 2024,26.812,24.75,-1.8446699999999692,1.1444444444443798
Sat Jun 15 00:36:37 2024,26.812,24.75,-1.829669999999969,1.1519444444443798
Sat Jun 15 00:37:09 2024,26.812,24.75,-1.7946699999999691,1.1769444444443797
Sat Jun 15 00:37:41 2024,26.812,24.75,-1.7596699999999692,1.1294444444443799
Sat Jun 15 00:38:14 2024,26.75,24.75,-1.836875,1.1269444444443797
Sat Jun 15 00:38:46 2024,26.812,24.75,-1.7321699999999691,1.1319444444443798
Sat Jun 15 00:39:19 2024,26.812,24.75,-1.7521699999999691,1.1444444444443798
Sat Jun 15 00:39:51 2024,26.75,24.75,-1.751875,1.1869444444443797
Sat Jun 15 00:40:24 2024,26.75,24.687,-1.774375,1.1294444444443799
Sat Jun 15 00:40:56 2024,26.687,24.687,-1.820607499999969,1.0769444444443799
Sat Jun 15 00:41:29 2024,26.75,24.687,-1.796875,1.0844444444443797
Sat Jun 15 00:42:01 2024,26.75,24.687,-1.786875,1.0994444444443798
Sat Jun 15 00:42:33 2024,26.687,24.687,-1.7956074999999692,1.0994444444443798
Sat Jun 15 00:43:06 2024,26.75,24.687,-1.771875,1.0694444444443798
Sat Jun 15 00:43:38 2024,26.687,24.687,-1.820607499999969,1.0669444444443799
Sat Jun 15 00:44:11 2024,26.687,24.625,-1.735607499999969,1.0969444444443797
Sat Jun 15 00:44:43 2024,26.687,24.625,-1.788107499999969,1.0644444444443797
Sat Jun 15 00:45:16 2024,26.687,24.625,-1.758107499999969,1.0919444444443798
Sat Jun 15 00:45:48 2024,26.625,24.625,-1.8303125,0.9894444444443797
Sat Jun 15 00:46:20 2024,26.625,24.625,-1.8028125,1.0944444444443797
Sat Jun 15 00:46:53 2024,26.625,24.625,-1.7728125,1.0619444444443797
Sat Jun 15 00:47:25 2024,26.625,24.625,-1.7878125,0.9594444444443798
Sat Jun 15 00:47:58 2024,26.625,24.625,-1.7003125,1.0094444444443798
Sat Jun 15 00:48:30 2024,26.625,24.625,-1.7453125,1.0119444444443797
Sat Jun 15 00:49:03 2024,26.562,24.625,-1.8490449999999692,1.0669444444443799
Sat Jun 15 00:49:35 2024,26.625,24.625,-1.7153125,0.9369444444443797
Sat Jun 15 00:50:07 2024,26.625,24.625,-1.6753125,1.0069444444443798
Sat Jun 15 00:50:40 2024,26.562,24.562,-1.7890449999999691,0.9544444444443798
Sat Jun 15 00:51:12 2024,26.625,24.562,-1.7003125,0.9444444444443798
Sat Jun 15 00:51:45 2024,26.562,24.625,-1.7315449999999692,0.9919444444443798
Sat Jun 15 00:52:17 2024,26.562,24.562,-1.7365449999999691,0.9694444444443797
Sat Jun 15 00:52:50 2024,26.562,24.562,-1.7465449999999691,0.9819444444443798
Sat Jun 15 00:53:22 2024,26.562,24.562,-1.6915449999999692,0.8619444444443798
Sat Jun 15 00:53:54 2024,26.562,24.562,-1.646544999999969,0.9319444444443797
Sat Jun 15 00:54:27 2024,26.562,24.562,-1.6940449999999692,1.0119444444443797
Sat Jun 15 00:54:59 2024,26.562,24.5,-1.6415449999999692,0.9494444444443798
Sat Jun 15 00:55:32 2024,26.5,24.5,-1.81875,0.9519444444443798
Sat Jun 15 00:56:04 2024,26.562,24.437,-1.6315449999999692,0.9094444444443798
Sat Jun 15 00:56:37 2024,26.5,24.5,-1.59375,0.9594444444443798
Sat Jun 15 00:57:09 2024,26.562,24.5,-1.5465449999999692,0.8744444444443797
Sat Jun 15 00:57:41 2024,26.562,24.437,-1.5915449999999691,0.8894444444443798
Sat Jun 15 00:58:14 2024,26.5,24.5,-1.68125,0.8719444444443798
Sat Jun 15 00:58:46 2024,26.5,24.5,-1.64625,0.8694444444443797
Sat Jun 15 00:59:19 2024,26.5,24.5,-1.58875,0.8894444444443798
Sat Jun 15 00:59:51 2024,26.5,24.5,-1.64875,0.8544444444443797
Sat Jun 15 01:00:24 2024,26.437,24.437,-1.722482499999969,0.8869444444443798
Sat Jun 15 01:00:56 2024,26.437,24.437,-1.6149824999999691,0.9269444444443797
Sat Jun 15 01:01:28 2024,26.5,24.437,-1.48375,0.8719444444443798
Sat Jun 15 01:02:01 2024,26.437,24.437,-1.6224824999999692,0.8694444444443797
Sat Jun 15 01:02:33 2024,26.437,24.437,-1.587482499999969,0.7919444444443797
Sat Jun 15 01:03:06 2024,26.5,24.437,-1.52875,0.8069444444443797
Sat Jun 15 01:03:38 2024,26.437,24.437,-1.5524824999999691,0.8369444444443798
Sat Jun 15 01:04:11 2024,26.437,24.437,-1.574982499999969,0.8344444444443798
Sat Jun 15 01:04:43 2024,26.437,24.375,-1.6349824999999691,0.9444444444443798
Sat Jun 15 01:05:15 2024,26.437,24.375,-1.6024824999999692,0.7919444444443797
Sat Jun 15 01:05:48 2024,26.375,24.375,-1.6721875,0.7669444444443798
Sat Jun 15 01:06:20 2024,26.375,24.375,-1.6396875,0.7619444444443798
Sat Jun 15 01:06:53 2024,26.437,24.375,-1.5174824999999692,0.7694444444443798
Sat Jun 15 01:07:25 2024,26.375,24.375,-1.5196875,0.7719444444443798
Sat Jun 15 01:07:58 2024,26.312,24.312,-1.693419999999969,0.7344444444443797
Sat Jun 15 01:08:30 2024,26.375,24.312,-1.5271875,0.8294444444443798
Sat Jun 15 01:09:02 2024,26.312,24.312,-1.6009199999999693,0.8094444444443798
Sat Jun 15 01:09:35 2024,26.375,24.312,-1.5021875,0.7994444444443798
Sat Jun 15 01:10:07 2024,26.312,24.312,-1.6134199999999692,0.7944444444443798
Sat Jun 15 01:10:40 2024,26.312,24.312,-1.5934199999999692,0.7219444444443798
Sat Jun 15 01:11:12 2024,26.312,24.312,-1.5509199999999692,0.8094444444443798
Sat Jun 15 01:11:45 2024,26.312,24.312,-1.4809199999999691,0.6844444444443798
Sat Jun 15 01:12:17 2024,26.312,24.312,-1.5959199999999691,0.7019444444443798
Sat Jun 15 01:12:49 2024,26.25,24.25,-1.685625,0.6844444444443798
Sat Jun 15 01:13:22 2024,26.25,24.25,-1.628125,0.7344444444443797
Sat Jun 15 01:13:54 2024,26.25,24.25,-1.560625,0.6444444444443798
Sat Jun 15 01:14:27 2024,26.25,24.25,-1.555625,0.6644444444443798
Sat Jun 15 01:14:59 2024,26.25,24.25,-1.570625,0.6969444444443798
Sat Jun 15 01:15:32 2024,26.25,24.25,-1.618125,0.6069444444443798
Sat Jun 15 01:16:04 2024,26.25,24.187,-1.595625,0.6819444444443797
Sat Jun 15 01:16:36 2024,26.25,24.25,-1.500625,0.7119444444443798
Sat Jun 15 01:17:09 2024,26.187,24.187,-1.6693574999999692,0.6869444444443797
Sat Jun 15 01:17:41 2024,26.25,24.187,-1.483125,0.6894444444443798
Sat Jun 15 01:18:14 2024,26.187,24.187,-1.5543574999999692,0.6219444444443798
Sat Jun 15 01:18:46 2024,26.187,24.187,-1.5518574999999692,0.6119444444443798
Sat Jun 15 01:19:19 2024,26.187,24.187,-1.5218574999999692,0.6369444444443798
Sat Jun 15 01:19:51 2024,26.125,24.187,-1.6315625,0.6544444444443798
Sat Jun 15 01:20:24 2024,26.187,24.187,-1.5743574999999692,0.6169444444443798
Sat Jun 15 01:20:56 2024,26.125,24.187,-1.6640625,0.5919444444443798
Sat Jun 15 01:21:28 2024,26.125,24.187,-1.5990625,0.7019444444443798
Sat Jun 15 01:22:01 2024,26.187,24.187,-1.4843574999999691,0.6369444444443798
Sat Jun 15 01:22:33 2024,26.187,24.125,-1.434357499999969,0.6319444444443798
Sat Jun 15 01:23:06 2024,26.125,24.125,-1.5190625,0.5894444444443798
Sat Jun 15 01:23:38 2024,26.125,24.187,-1.5940625,0.6169444444443798
Sat Jun 15 01:24:11 2024,26.125,24.125,-1.4740625,0.6194444444443797
Sat Jun 15 01:24:43 2024,26.062,24.125,-1.5802949999999691,0.5369444444443797
Sat Jun 15 01:25:15 2024,26.125,24.125,-1.5215625,0.6619444444443797
Sat Jun 15 01:25:48 2024,26.125,24.125,-1.4615625,0.5869444444443798
Sat Jun 15 01:26:20 2024,26.125,24.062,-1.4340625,0.4869444444443798
Sat Jun 15 01:26:53 2024,26.125,24.062,-1.3565625,0.5519444444443797
Sat Jun 15 01:27:25 2024,26.062,24.062,-1.5577949999999692,0.49944444444437974
Sat Jun 15 01:27:58 2024,26.062,24.062,-1.552794999999969,0.5419444444443797
Sat Jun 15 01:28:30 2024,26.0,24.062,-1.53,0.5219444444443798
Sat Jun 15 01:29:03 2024,26.062,24.062,-1.4977949999999691,0.5719444444443798
Sat Jun 15 01:29:35 2024,26.062,24.062,-1.467794999999969,0.5069444444443798
Sat Jun 15 01:30:07 2024,26.062,24.062,-1.4827949999999692,0.5594444444443798
Sat Jun 15 01:30:40 2024,26.062,24.062,-1.4327949999999692,0.5319444444443797
Sat Jun 15 01:31:12 2024,26.062,24.0,-1.4102949999999692,0.4869444444443798
Sat Jun 15 01:31:45 2024,26.062,24.0,-1.3627949999999691,0.5119444444443798
Sat Jun 15 01:32:17 2024,26.0,24.0,-1.47,0.4769444444443798
Sat Jun 15 01:32:50 2024,26.062,24.0,-1.332794999999969,0.40194444444437977
Sat Jun 15 01:33:22 2024,26.062,24.0,-1.3677949999999692,0.4944444444443798
Sat Jun 15 01:33:55 2024,26.0,24.0,-1.4725,0.40694444444437977
Sat Jun 15 01:34:27 2024,26.0,24.0,-1.4325,0.5044444444443797
Sat Jun 15 01:34:59 2024,26.0,24.0,-1.36,0.5519444444443797
Sat Jun 15 01:35:32 2024,26.0,24.0,-1.4825,0.5269444444443798
Sat Jun 15 01:36:04 2024,25.937,24.0,-1.5512324999999691,0.46944444444437977
Sat Jun 15 01:36:37 2024,26.0,24.0,-1.39,0.44944444444437975
Sat Jun 15 01:37:09 2024,26.0,23.937,-1.45,0.4769444444443798
Sat Jun 15 01:37:42 2024,25.937,23.937,-1.3712324999999692,0.45194444444437976
Sat Jun 15 01:38:14 2024,25.937,24.0,-1.418732499999969,0.45444444444437976
Sat Jun 15 01:38:47 2024,25.937,23.937,-1.471232499999969,0.3719444444443798
Sat Jun 15 01:39:19 2024,25.937,23.937,-1.4212324999999693,0.33444444444437976
Sat Jun 15 01:39:51 2024,25.937,23.937,-1.3912324999999692,0.4319444444443798
Sat Jun 15 01:40:24 2024,25.937,23.937,-1.368732499999969,0.32694444444437976
Sat Jun 15 01:40:56 2024,25.937,23.937,-1.3587324999999693,0.45944444444437976
Sat Jun 15 01:41:29 2024,25.937,23.937,-1.326232499999969,0.44444444444437975
Sat Jun 15 01:42:01 2024,26.0,23.937,-1.19,0.31444444444437974
Sat Jun 15 01:42:33 2024,26.0,23.937,-1.2325,0.38944444444437976
Sat Jun 15 01:43:06 2024,25.937,23.937,-1.273732499999969,0.32694444444437976
Sat Jun 15 01:43:38 2024,25.937,23.875,-1.3537324999999691,0.3619444444443798
Sat Jun 15 01:44:11 2024,25.937,23.937,-1.2562324999999692,0.3619444444443798
Sat Jun 15 01:44:43 2024,25.937,23.937,-1.2712324999999691,0.39694444444437976
Sat Jun 15 01:45:16 2024,25.937,23.875,-1.2762324999999692,0.4319444444443798
Sat Jun 15 01:45:48 2024,25.937,23.875,-1.221232499999969,0.43694444444437974
Sat Jun 15 01:46:20 2024,25.937,23.875,-1.3087324999999692,0.31944444444437975
Sat Jun 15 01:46:53 2024,25.875,23.875,-1.3684375,0.4144444444443798
Sat Jun 15 01:47:25 2024,25.875,23.875,-1.2884375,0.32444444444437975
Sat Jun 15 01:47:58 2024,25.875,23.875,-1.3009375,0.3569444444443798
Sat Jun 15 01:48:30 2024,25.937,23.812,-1.2037324999999692,0.37944444444437975
Sat Jun 15 01:49:03 2024,25.875,23.875,-1.2809375,0.22194444444437977
Sat Jun 15 01:49:35 2024,25.875,23.812,-1.1684375,0.32194444444437975
Sat Jun 15 01:50:07 2024,25.875,23.875,-1.2709375,0.2869444444443798
Sat Jun 15 01:50:40 2024,25.875,23.812,-1.3009375,0.27194444444437976
Sat Jun 15 01:51:12 2024,25.875,23.812,-1.2409375,0.27694444444437977
Sat Jun 15 01:51:45 2024,25.875,23.812,-1.2134375,0.2844444444443798
Sat Jun 15 01:52:17 2024,25.875,23.812,-1.2384375,0.26944444444437976
Sat Jun 15 01:52:50 2024,25.875,23.812,-1.2284375,0.27194444444437976
Sat Jun 15 01:53:22 2024,25.875,23.812,-1.1909375,0.22444444444437978
Sat Jun 15 01:53:55 2024,25.812,23.812,-1.234669999999969,0.32194444444437975
Sat Jun 15 01:54:27 2024,25.812,23.812,-1.2721699999999692,0.2894444444443798
Sat Jun 15 01:54:59 2024,25.812,23.812,-1.2821699999999692,0.2894444444443798
Sat Jun 15 01:55:32 2024,25.812,23.812,-1.2496699999999692,0.24444444444437977
Sat Jun 15 01:56:04 2024,25.875,23.812,-1.1584375,0.31944444444437975
Sat Jun 15 01:56:37 2024,25.812,23.812,-1.2496699999999692,0.25194444444437974
Sat Jun 15 01:57:09 2024,25.812,23.812,-1.2221699999999691,0.27444444444437976
Sat Jun 15 01:57:42 2024,25.812,23.75,-1.234669999999969,0.18444444444437977
Sat Jun 15 01:58:14 2024,25.812,23.75,-1.212169999999969,0.27194444444437976
Sat Jun 15 01:58:46 2024,25.812,23.75,-1.182169999999969,0.16944444444437978
Sat Jun 15 01:59:19 2024,25.75,23.75,-1.261875,0.25194444444437974
Sat Jun 15 01:59:51 2024,25.75,23.75,-1.339375,0.25194444444437974
Sat Jun 15 02:00:24 2024,25.75,23.75,-1.279375,0.22694444444437978
Sat Jun 15 02:00:56 2024,25.75,23.75,-1.219375,0.2894444444443798
Sat Jun 15 02:01:29 2024,25.687,23.75,-1.2731074999999692,0.22694444444437978
Sat Jun 15 02:02:01 2024,25.75,23.75,-1.244375,0.17944444444437976
Sat Jun 15 02:02:34 2024,25.75,23.687,-1.236875,0.14694444444437976
Sat Jun 15 02:03:06 2024,25.687,23.75,-1.3131074999999692,0.21944444444437977
Sat Jun 15 02:03:38 2024,25.75,23.75,-1.209375,0.16944444444437978
Sat Jun 15 02:04:11 2024,25.75,23.687,-1.194375,0.11694444444437976
Sat Jun 15 02:04:43 2024,25.687,23.687,-1.2956074999999692,0.18194444444437977
Sat Jun 15 02:05:16 2024,25.75,23.687,-1.154375,0.18944444444437977
Sat Jun 15 02:05:48 2024,25.687,23.687,-1.268107499999969,0.14694444444437976
Sat Jun 15 02:06:21 2024,25.75,23.625,-1.181875,0.21944444444437977
Sat Jun 15 02:06:53 2024,25.75,23.687,-1.144375,0.20194444444437976
Sat Jun 15 02:07:25 2024,25.687,23.687,-1.2956074999999692,0.10694444444437977
Sat Jun 15 02:07:58 2024,25.687,23.687,-1.1681074999999692,0.17444444444437976
Sat Jun 15 02:08:30 2024,25.687,23.687,-1.195607499999969,0.14694444444437976
Sat Jun 15 02:09:03 2024,25.75,23.625,-1.111875,0.12194444444437977
Sat Jun 15 02:09:35 2024,25.75,23.687,-1.084375,0.18444444444437977
Sat Jun 15 02:10:08 2024,25.75,23.625,-1.096875,0.041944444444379766
Sat Jun 15 02:10:40 2024,25.687,23.687,-1.1781074999999692,0.09444444444437977
Sat Jun 15 02:11:13 2024,25.75,23.625,-1.109375,0.08444444444437976
Sat Jun 15 02:11:45 2024,25.625,23.687,-1.2453125,0.10944444444437977
Sat Jun 15 02:12:17 2024,25.625,23.687,-1.2828125,0.10694444444437977
Sat Jun 15 02:12:50 2024,25.687,23.625,-1.1981074999999692,0.07194444444437977
Sat Jun 15 02:13:22 2024,25.625,23.625,-1.2078125,0.10444444444437977
Sat Jun 15 02:13:55 2024,25.625,23.625,-1.2353125,0.07944444444437977
Sat Jun 15 02:14:27 2024,25.625,23.625,-1.1953125,0.05944444444437977
Sat Jun 15 02:15:00 2024,25.625,23.625,-1.2353125,0.03694444444437977
Sat Jun 15 02:15:32 2024,25.625,23.625,-1.1078125,0.09944444444437978
Sat Jun 15 02:16:04 2024,25.625,23.562,-1.1703125,0.09194444444437977
Sat Jun 15 02:16:37 2024,25.625,23.562,-1.1453125,0.06944444444437976
Sat Jun 15 02:17:09 2024,25.625,23.562,-1.1853125,-0.01555555555562023
Sat Jun 15 02:17:42 2024,25.687,23.562,-1.100607499999969,0.05944444444437977
Sat Jun 15 02:18:14 2024,25.687,23.562,-1.060607499999969,0.01444444444437977
Sat Jun 15 02:18:47 2024,25.625,23.562,-1.1453125,0.056944444444379766
Sat Jun 15 02:19:19 2024,25.625,23.562,-1.1953125,0.04444444444437977
Sat Jun 15 02:19:51 2024,25.625,23.562,-1.1628125,-0.02805555555562023
Sat Jun 15 02:20:24 2024,25.625,23.562,-1.1703125,-0.03305555555562023
Sat Jun 15 02:20:56 2024,25.562,23.562,-1.219044999999969,0.06194444444437977
Sat Jun 15 02:21:29 2024,25.625,23.562,-1.1078125,0.06444444444437977
Sat Jun 15 02:22:01 2024,25.562,23.562,-1.1840449999999691,0.05194444444437977
Sat Jun 15 02:22:34 2024,25.562,23.562,-1.1790449999999693,0.05194444444437977
Sat Jun 15 02:23:06 2024,25.625,23.562,-1.1128125,0.006944444444379769
Sat Jun 15 02:23:38 2024,25.625,23.5,-1.1828125,0.11194444444437977
Sat Jun 15 02:24:11 2024,25.562,23.562,-1.1690449999999692,0.04694444444437977
Sat Jun 15 02:24:43 2024,25.625,23.562,-1.0103125,-0.023055555555620232
Sat Jun 15 02:25:16 2024,25.562,23.562,-1.1540449999999691,-0.010555555555620232
Sat Jun 15 02:25:48 2024,25.562,23.562,-1.1190449999999692,-0.03805555555562023
Sat Jun 15 02:26:21 2024,25.562,23.5,-1.1490449999999692,-0.03555555555562023
Sat Jun 15 02:26:53 2024,25.562,23.5,-1.166544999999969,-0.05305555555562023
Sat Jun 15 02:27:25 2024,25.562,23.562,-1.114044999999969,-0.05805555555562023
Sat Jun 15 02:27:58 2024,25.562,23.5,-1.1940449999999692,-0.01555555555562023
Sat Jun 15 02:28:30 2024,25.562,23.562,-1.1490449999999692,-0.08055555555562023
Sat Jun 15 02:29:03 2024,25.562,23.5,-1.074044999999969,-0.0005555555556202307
